649,413,48,240,140,348,224,884
648,332,692,942,734,729,48,283
909,477,974,350,866,241,964,144
971,876,890,321,970,865,1000,790
655,377,694,810,491,336,136,674
901,300,343,316,339,81,467,589
415,752,645,586,107,357,263,238
639,296,138,836,368,982,62,705
420,776,674,707,139,921,750,110
664,168,666,489,675,692,684,553
295,272,920,453,389,734,797,371
133,760,774,903,719,641,412,198
608,584,75,512,579,739,791,689
804,380,835,120,816,877,590,521
833,51,549,200,917,823,998,324
394,10,30,209,573,454,727,657
370,216,493,948,364,314,294,805
329,727,888,155,202,164,640,145
530,424,15,352,353,707,427,495
429,793,546,861,1000,868,964,805
173,896,390,939,327,361,108,930
929,169,931,847,336,242,130,858
288,199,875,808,273,134,94,115
920,823,136,561,184,93,22,424
234,146,724,231,732,310,97,473
165,658,905,728,656,778,259,916
697,818,684,982,459,888,266,441
654,94,250,816,399,768,857,41
654,469,547,182,839,568,751,807
460,244,42,513,802,135,621,151
647,262,673,287,730,760,235,806
418,135,0,353,136,868,964,207
632,267,29,567,756,777,444,291
123,566,439,954,779,594,433,617
597,65,417,875,161,698,452,383
1000,650,494,371,917,664,160,700
786,526,538,7,946,163,313,899
181,485,671,676,629,400,524,343
600,274,836,250,223,97,392,272
74,6,301,343,717,671,941,228
946,337,936,734,612,731,462,434
544,333,367,480,5,359,753,869
498,723,350,777,155,43,22,78
199,570,316,401,590,419,755,874
744,343,56,547,613,536,939,39
65,225,223,474,118,123,990,718
490,199,5,79,557,455,985,939
540,818,869,842,416,583,408,605
736,526,557,191,883,814,193,285
136,478,79,645,208,113,706,71
300,619,421,434,824,394,115,818
926,228,434,691,981,298,302,104
720,603,938,257,517,653,2,353
440,263,392,418,50,464,254,532
239,142,402,1000,363,154,804,968
195,444,452,114,395,307,565,794
4,160,619,19,732,769,886,101
93,225,784,633,19,288,619,647
488,523,550,232,12,941,994,778
53,661,619,197,25,794,81,115
492,488,64,789,118,143,267,134
288,658,430,581,299,561,993,543
57,96,625,174,524,794,322,342
664,580,55,70,98,840,769,666
697,828,495,751,839,306,128,82
174,927,191,117,149,774,581,443
363,662,704,237,276,662,430,949
609,756,750,139,195,34,460,792
619,511,390,476,673,775,260,699
66,642,441,893,967,873,444,707
106,505,953,937,728,459,235,704
451,469,872,881,776,646,772,430
20,896,599,632,393,963,217,921
67,416,345,690,619,161,969,609
433,792,431,542,18,94,546,982
691,502,296,47,674,479,309,432
565,698,41,213,580,637,124,941
99,491,738,5,813,199,624,395
590,975,615,693,284,777,361,946
466,767,749,719,83,589,102,188
784,839,550,537,764,394,328,220
850,787,500,535,828,790,50,991
799,3,505,30,520,909,514,124
791,3,869,671,537,555,759,451
724,542,665,346,798,732,348,638
732,575,709,968,383,430,314,613
472,525,997,77,295,851,458,585
936,341,51,283,205,874,610,717
549,226,173,724,60,624,367,800
699,138,25,787,531,112,496,405
811,865,587,554,823,774,715,517
863,832,166,585,147,873,837,276
551,614,501,105,217,408,171,211
579,708,595,11,265,167,530,315
279,684,594,37,316,565,410,252
538,762,552,737,250,56,498,293
734,712,836,211,17,797,578,621
172,43,900,668,547,358,31,759
289,580,52,150,869,768,189,653
351,233,388,572,437,590,290,295
156,913,483,690,353,132,0,355
133,922,572,500,513,118,480,585
206,12,170,963,400,588,934,78
198,632,678,242,401,162,757,73
694,446,678,524,774,341,610,973
94,645,321,709,271,283,566,124
486,700,645,188,628,321,140,361
463,346,572,942,609,748,5,164
254,584,620,620,360,814,222,294
262,939,832,500,107,855,296,262
787,728,272,532,772,835,593,65
585,658,333,515,766,204,994,277
958,368,676,374,268,879,236,601
819,814,716,329,202,765,474,176
452,410,845,923,66,397,924,22
759,301,417,533,872,365,326,542
219,836,798,26,533,767,607,590
267,172,383,302,138,407,876,438
219,821,316,302,892,320,101,281
833,144,985,886,731,623,464,238
177,932,635,708,293,771,825,590
429,292,936,137,24,251,190,266
749,477,683,47,891,7,866,486
624,297,627,259,234,790,785,910
957,687,914,700,489,259,406,274
107,29,768,72,934,47,538,543
999,784,758,237,364,434,595,219
485,823,407,348,138,491,725,326
363,78,770,779,704,323,858,853
782,169,739,29,586,365,447,982
551,574,727,965,185,481,534,156
959,863,324,747,340,711,202,278
956,105,665,413,333,339,49,866
932,830,904,59,257,796,14,96
478,410,296,75,967,184,575,15
328,898,893,598,770,51,723,706
228,773,887,773,986,875,278,280
704,155,962,158,238,524,483,840
706,395,333,195,144,183,87,324
768,259,751,616,862,269,795,272
925,426,120,657,197,821,15,598
311,886,764,506,300,861,201,437
22,523,456,328,92,523,910,868
837,677,338,12,689,286,616,638
99,746,272,406,321,305,355,361
599,458,780,741,782,140,656,952
575,715,314,670,691,1,872,440
223,746,41,633,881,157,747,746
592,253,690,980,361,216,888,481
948,228,180,46,516,113,425,226
197,805,857,493,467,450,256,855
614,31,737,849,630,314,664,835
744,483,294,548,121,834,260,267
585,343,416,302,917,946,878,315
843,580,286,606,570,45,476,164
198,224,114,815,981,218,898,172
392,159,84,9,699,773,382,423
479,572,830,502,807,198,969,716
658,534,472,192,730,206,643,522
751,125,547,782,638,919,587,884
916,408,110,242,184,223,555,944
950,238,821,512,462,386,711,199
444,646,893,598,253,962,175,713
674,179,416,645,712,1,756,503
708,513,602,244,348,398,711,293
565,166,391,406,361,30,769,940
520,495,417,712,470,472,671,474
326,902,258,112,941,799,707,391
2,241,659,538,59,414,121,695
911,656,362,130,198,91,253,329
667,860,973,533,831,872,886,871
114,379,86,462,255,796,343,55
996,148,106,929,183,322,624,281
693,782,219,372,873,204,136,922
687,238,911,152,390,488,101,505
807,970,261,287,291,960,316,537
72,123,472,559,220,387,888,696
110,821,796,243,5,776,311,338
616,956,315,34,845,294,406,37
887,409,188,673,634,301,886,440
672,329,812,511,276,768,922,39
896,778,537,515,981,316,766,362
392,588,895,137,163,697,774,178
528,672,997,828,723,177,1000,709
357,246,188,277,47,757,589,79
156,455,347,300,44,466,178,524
285,49,351,190,361,163,237,334
840,487,990,698,190,853,166,623
783,342,546,556,204,593,931,50
667,112,564,179,687,344,587,67
254,959,396,653,727,822,639,999
672,579,651,330,702,787,847,528
270,114,55,444,168,449,100,571
112,242,508,816,727,611,18,316
597,735,97,972,1000,405,492,640
875,786,65,989,287,192,325,325
869,374,625,764,538,0,25,978
321,700,560,638,653,133,726,70
58,190,6,981,606,776,209,680
468,826,146,339,404,472,802,922
308,381,267,692,2,521,507,257
421,343,257,967,234,561,99,154
757,453,992,566,503,239,934,918
669,529,489,849,27,405,575,118
390,897,848,193,710,709,309,473
265,686,10,903,310,645,329,218
106,54,528,549,177,228,231,826
951,63,831,162,577,302,648,663
24,926,983,480,343,193,71,49
394,622,910,444,694,851,416,479
972,749,395,909,922,20,378,787
438,601,926,352,391,448,56,535
816,204,864,524,841,692,486,154
709,259,303,812,526,235,651,347
193,850,279,609,217,33,168,778
531,580,156,253,436,556,436,291
366,685,891,777,434,662,571,351
928,202,457,880,75,724,423,135
273,740,64,970,317,542,895,131
117,79,369,189,847,158,900,913
356,729,731,684,873,235,716,663
673,174,851,897,827,692,652,265
