185,26,958,302,728,623,538,15
844,371,552,177,789,653,534,415
862,916,569,929,167,100,958,358
19,550,176,49,308,834,672,567
407,508,231,452,875,260,378,804
241,924,211,454,942,722,721,643
946,285,69,174,630,950,927,101
165,806,136,803,4,73,34,803
647,346,571,703,903,331,340,407
267,888,749,846,362,953,74,869
715,293,340,119,690,736,897,672
715,708,894,142,460,150,938,298
854,559,9,766,716,101,402,130
978,34,268,124,379,389,770,64
521,29,650,47,105,48,500,784
574,851,906,484,772,544,85,946
281,449,729,584,762,813,204,602
89,686,509,911,983,281,178,506
847,180,818,848,568,977,707,399
470,91,374,569,231,626,696,757
676,123,739,25,404,314,564,505
513,361,584,464,527,139,610,546
163,223,214,948,778,512,77,492
301,869,523,474,686,874,44,482
134,486,752,224,120,476,822,671
824,688,697,795,305,383,738,193
743,513,919,177,866,363,103,73
994,753,515,217,97,795,719,595
591,179,109,365,208,462,763,67
35,3,936,903,667,248,719,294
689,469,71,591,485,628,446,13
386,948,724,873,144,136,531,539
137,13,830,366,350,134,929,252
763,248,916,328,972,446,643,966
9,134,253,131,111,294,139,468
72,619,847,946,417,131,824,155
381,862,283,269,941,850,390,755
901,212,274,52,339,575,207,385
303,353,129,813,780,468,214,992
283,388,619,420,183,443,974,208
982,196,576,579,21,30,503,8
252,351,322,56,589,838,883,6
243,735,972,150,933,324,428,34
246,54,442,44,848,212,694,783
152,692,402,291,740,104,731,729
124,692,814,949,781,486,910,556
800,895,316,447,947,588,718,662
828,52,384,726,522,115,401,568
871,739,611,978,512,687,153,312
426,962,68,614,418,91,122,637
35,732,910,896,264,137,597,161
515,613,701,914,977,936,343,253
136,225,810,995,829,8,856,570
312,132,303,108,654,285,974,118
163,943,177,30,114,623,92,722
171,266,227,671,48,40,486,193
494,10,205,328,670,336,10,440
347,381,722,740,731,398,295,254
195,978,904,929,895,719,29,854
145,182,494,598,262,265,185,268
138,942,992,707,906,865,99,0
876,7,393,253,524,390,402,703
9,198,920,333,149,336,933,415
970,536,377,125,871,393,25,982
982,464,810,611,265,478,494,680
275,632,715,56,258,825,288,376
51,739,450,425,974,904,31,455
443,231,945,804,576,513,745,753
284,1000,915,544,950,601,492,641
625,185,493,447,777,67,792,48
904,379,347,407,934,182,470,0
273,422,34,410,930,11,642,158
282,843,232,459,50,631,883,728
424,608,178,847,682,526,984,722
788,522,677,514,775,847,475,733
990,454,416,603,78,965,42,801
758,191,178,911,230,603,735,697
616,953,512,687,21,829,381,63
982,298,682,962,872,552,848,200
793,997,732,655,785,355,633,569
954,929,28,944,710,822,354,948
786,969,653,210,529,759,253,900
413,39,864,868,609,459,862,859
865,302,888,610,553,872,836,976
498,347,121,383,340,62,936,570
712,130,883,347,835,0,349,24
464,534,252,802,230,647,893,512
959,660,315,890,610,224,510,548
77,247,114,948,994,392,627,434
756,784,805,906,889,136,722,599
868,106,386,63,556,740,938,416
756,307,963,35,490,148,948,46
222,472,394,374,736,396,229,37
150,773,752,745,758,368,743,152
485,574,270,618,262,414,4,420
673,570,823,966,37,998,617,255
355,999,119,931,733,963,385,232
12,455,882,884,516,923,175,996
510,765,889,975,122,999,699,267
441,183,829,513,123,241,905,979
706,5,316,304,487,582,61,710
749,958,865,82,852,741,457,979
577,750,664,613,913,659,671,220
547,839,797,728,910,120,53,580
544,633,231,519,839,329,876,403
865,817,679,977,983,557,439,656
838,987,477,59,429,131,345,929
211,117,425,207,846,925,260,521
905,635,204,331,642,419,241,888
733,532,735,748,460,78,932,865
236,513,412,973,908,293,586,634
86,417,850,228,992,116,60,42
484,523,213,107,752,902,470,441
744,971,488,227,687,309,322,374
362,245,199,461,259,156,354,528
615,546,441,610,697,656,318,768
259,845,770,10,360,704,236,889
435,558,781,60,946,998,277,684
362,526,585,753,414,435,338,935
799,750,598,663,836,711,99,787
890,849,315,980,84,639,420,967
818,206,205,373,680,730,685,283
673,862,323,60,539,587,869,497
493,561,304,617,577,507,66,707
29,848,600,564,553,227,565,558
565,114,266,322,489,179,32,687
778,871,37,238,319,427,827,445
142,955,955,529,959,476,575,860
608,297,950,504,89,665,758,123
38,13,202,258,919,778,619,922
35,243,435,556,249,553,94,21
572,120,717,999,198,222,878,384
975,493,88,413,778,61,2,230
94,555,514,124,416,488,101,136
867,555,671,971,881,101,949,383
2,405,202,888,458,933,194,372
856,518,239,442,59,382,878,984
798,926,388,642,598,535,766,138
122,866,18,260,942,511,746,53
892,409,85,324,307,110,974,194
615,306,399,856,366,120,516,144
989,905,578,771,764,559,700,486
514,240,308,397,116,222,84,991
961,928,259,424,983,192,734,18
887,623,200,671,56,829,926,909
611,573,969,622,254,432,988,915
466,433,954,585,673,647,690,666
893,670,687,60,258,603,62,602
401,731,589,665,597,717,898,291
813,389,168,253,420,746,244,838
540,622,484,383,314,743,926,333
291,484,782,454,538,710,461,857
693,353,170,296,336,859,469,54
948,496,318,776,749,18,827,754
874,977,103,436,493,523,485,378
820,258,727,133,426,514,178,130
647,966,713,317,778,729,343,182
914,864,67,337,731,106,932,49
888,871,6,847,864,332,554,272
35,378,829,3,967,844,445,282
978,27,139,421,79,86,705,718
618,777,409,135,582,578,379,316
242,470,792,983,666,832,585,255
866,57,679,76,221,375,543,101
610,627,291,30,986,929,221,744
952,600,311,941,657,799,317,602
550,684,323,731,446,622,764,610
479,531,258,609,937,607,888,790
29,644,94,27,334,310,736,32
32,843,158,923,715,488,21,929
170,687,679,382,759,573,219,232
897,993,818,625,642,231,969,864
951,175,27,663,99,789,871,637
862,909,915,927,142,14,26,110
511,530,154,234,619,309,213,282
219,162,336,627,919,410,32,419
414,238,951,459,572,632,286,839
490,353,599,319,279,24,466,851
613,799,390,11,611,697,775,493
994,303,930,277,311,39,434,786
357,653,159,90,236,720,259,943
775,838,934,881,312,655,341,647
662,464,459,586,765,699,641,334
205,25,120,968,2,790,428,684
484,690,307,501,611,501,768,975
715,359,304,922,4,707,529,46
536,553,66,664,389,267,842,772
942,705,432,217,170,706,597,540
615,297,331,958,16,650,462,301
748,25,531,665,909,79,161,810
525,201,819,121,412,926,619,943
841,979,664,299,930,381,843,206
585,589,716,105,341,528,617,243
505,403,462,604,224,516,939,714
337,281,617,424,257,632,90,841
115,573,928,970,498,514,651,454
542,780,404,801,339,465,520,813
351,273,263,339,639,148,723,476
452,267,672,82,681,2,915,960
313,923,957,918,824,530,240,59
111,930,98,821,563,909,158,370
296,815,532,439,20,752,413,994
327,347,513,734,652,486,370,769
250,68,179,545,603,636,490,595
354,591,118,937,318,963,758,913
716,354,445,820,208,20,672,833
497,12,828,187,260,223,961,52
648,596,296,849,469,865,980,833
726,226,907,15,899,500,224,555
974,759,74,929,739,561,910,150
402,872,613,434,679,937,914,146
801,19,652,83,578,548,452,428
875,899,857,734,602,233,349,29
711,763,228,209,531,300,265,551
810,560,140,444,143,738,366,199
568,957,391,440,112,344,735,986
320,876,936,972,532,879,249,531
109,959,515,199,26,219,257,859
440,928,57,167,161,127,967,338
820,699,577,95,976,557,706,278
55,458,383,434,693,821,274,642
162,102,559,263,591,403,815,581
43,647,851,960,574,226,742,219
46,130,495,751,700,695,921,258
957,437,487,836,338,198,704,205
979,134,595,643,782,974,641,331
607,406,934,900,987,584,686,746
657,701,905,568,563,413,423,430
928,235,813,295,837,975,603,428
855,938,416,878,534,611,247,702
650,166,648,831,248,69,99,48
927,295,663,338,523,18,248,146
299,704,234,237,427,769,890,731
919,391,502,899,456,993,750,472
368,662,914,377,16,682,417,498
335,938,779,64,896,769,950,226
416,290,286,599,908,8,389,492
160,341,133,323,867,546,52,914
923,411,19,155,781,874,74,48
726,948,313,563,819,932,23,666
581,549,953,318,764,934,519,403
970,455,561,308,581,417,917,460
213,554,961,52,86,476,186,534
269,809,250,121,455,6,672,716
225,563,439,534,785,37,55,136
495,335,998,700,329,278,18,78
295,162,72,978,85,797,488,235
368,68,396,180,569,736,284,603
516,546,308,533,59,673,743,778
998,998,750,984,968,726,45,958
889,829,932,316,579,962,685,497
138,545,316,825,569,982,125,740
675,84,353,752,463,354,225,590
364,646,782,6,273,2,357,759
631,558,810,289,231,708,993,753
176,256,980,671,544,357,679,460
202,634,469,453,327,297,908,887
492,821,268,379,497,352,615,754
832,462,255,186,731,967,932,392
894,871,971,344,572,703,368,377
152,385,609,126,942,185,113,92
816,848,139,79,180,77,390,269
154,104,748,526,770,126,556,127
549,336,997,426,37,154,311,723
449,609,808,293,444,549,432,989
745,805,941,69,282,818,438,290
933,176,235,807,695,918,586,506
21,550,953,694,812,790,365,348
612,745,107,978,697,5,864,678
373,947,469,272,341,180,222,636
180,205,234,986,970,735,973,169
149,75,488,48,87,409,75,569
493,846,359,622,368,586,255,731
588,578,994,494,766,773,42,834
207,308,519,294,523,142,595,374
732,864,954,221,884,851,437,427
908,969,497,747,848,941,369,7
938,201,156,482,489,216,43,892
826,963,563,615,993,941,401,265
267,612,697,74,113,330,873,477
996,885,721,267,579,55,258,625
433,732,998,311,459,374,119,521
340,125,666,476,92,210,779,877
280,0,429,704,638,927,816,919
726,349,879,387,988,148,111,965
722,65,593,546,466,792,354,608
536,887,253,935,661,797,736,350
147,236,283,921,114,642,266,696
724,297,972,33,311,896,773,818
207,671,546,979,180,692,963,281
754,173,407,81,962,60,686,124
213,619,267,879,643,673,76,157
508,170,794,536,861,727,984,918
224,262,896,456,290,786,83,291
356,622,399,395,460,494,607,544
707,506,847,54,199,200,232,376
528,24,395,651,823,303,588,377
628,442,648,544,11,162,718,865
873,57,123,696,853,335,808,160
139,556,199,194,753,270,177,804
304,379,518,149,935,582,577,618
565,366,271,649,913,366,5,441
893,327,655,439,816,880,903,993
736,266,443,517,402,979,969,230
854,771,646,289,436,726,620,522
310,609,824,838,803,593,89,29
21,187,250,989,78,824,425,484
265,241,155,924,762,95,168,608
440,552,35,19,885,709,448,146
886,832,230,490,246,203,210,506
343,825,913,756,0,386,771,569
575,764,176,322,903,353,68,360
675,674,722,429,37,428,739,883
613,620,261,677,130,894,749,621
531,440,226,566,275,339,272,753
464,758,531,15,850,707,4,934
219,30,3,492,678,144,110,443
607,599,690,541,329,349,994,694
431,624,191,759,942,135,332,607
583,565,30,903,81,318,681,550
418,691,441,986,637,37,375,576
338,286,920,449,401,486,240,974
600,765,330,0,332,781,549,773
876,928,823,554,763,454,761,255
305,393,699,494,788,632,629,954
666,193,345,954,18,572,685,653
723,756,331,822,665,792,650,571
793,379,662,790,454,223,498,614
19,313,745,195,448,684,656,837
733,518,964,907,979,125,995,177
305,21,925,479,837,71,330,680
937,828,233,681,586,601,235,37
311,974,314,43,236,924,979,856
340,76,439,144,592,705,123,648
84,634,613,664,274,439,163,924
199,67,219,854,867,606,223,663
270,221,53,220,739,942,824,330
269,123,264,722,387,358,778,886
743,385,925,758,820,488,160,568
73,120,390,883,506,867,74,40
123,87,430,497,267,899,735,953
140,74,828,744,235,613,401,607
329,650,787,57,910,822,794,505
285,281,860,773,232,267,167,116
61,200,885,297,779,254,815,768
