4,570,205,852,603,886,307,237
504,275,922,930,55,169,374,212
432,999,149,160,299,37,838,665
685,516,780,355,705,292,714,994
226,642,252,44,889,683,487,330
711,784,740,471,663,813,377,785
911,507,124,421,423,174,662,478
827,737,478,446,931,827,241,781
546,755,14,950,402,985,500,540
74,848,677,367,994,177,678,530
106,470,659,583,314,214,361,137
976,611,114,265,460,156,51,257
977,12,520,211,160,488,138,544
343,417,355,870,2,495,476,304
696,683,993,54,575,134,225,295
536,273,369,60,238,766,875,708
52,651,282,301,731,926,384,729
238,49,838,438,740,721,794,467
445,823,981,439,674,45,865,332
428,102,11,506,393,800,509,447
741,800,465,991,894,352,671,179
983,10,873,239,370,605,580,364
936,427,999,185,528,559,184,596
697,807,236,237,33,144,451,998
714,117,180,303,209,713,238,199
569,372,704,863,436,266,348,308
386,164,9,635,523,731,631,468
63,352,994,785,319,754,837,55
197,45,62,6,113,204,847,924
169,132,949,915,404,495,976,796
695,334,896,150,987,572,26,190
485,279,71,276,464,43,466,669
435,288,177,316,379,531,739,587
395,13,26,777,820,387,761,729
151,950,31,249,64,664,94,918
592,212,806,842,443,968,348,362
121,356,310,554,577,654,317,557
957,889,992,294,294,949,881,289
167,298,175,376,118,363,879,577
28,990,601,876,77,494,111,287
339,796,440,300,362,54,292,432
663,635,812,381,812,797,148,917
958,408,138,609,333,229,770,990
301,447,72,498,283,893,434,86
910,923,473,679,279,824,722,925
981,702,661,794,664,840,331,717
849,816,40,962,944,770,828,789
206,564,739,54,830,665,852,224
114,680,729,477,271,565,211,500
189,314,949,426,647,837,728,462
382,405,965,179,885,462,731,399
372,319,878,896,631,125,917,266
848,219,191,595,952,542,479,88
227,22,288,11,675,592,313,261
879,585,144,425,585,83,286,46
119,90,369,190,206,700,63,497
171,940,371,372,787,799,799,741
744,541,432,693,63,996,440,178
88,211,454,255,559,46,828,978
653,948,584,946,655,108,145,924
0,283,858,965,987,22,438,27
581,36,818,106,328,181,511,739
319,206,33,392,33,691,90,111
709,784,227,65,243,574,119,635
168,31,867,155,315,664,46,186
198,91,617,728,914,250,335,327
884,95,51,624,828,923,456,350
5,601,988,127,952,842,305,881
785,573,659,811,989,103,948,29
902,534,436,388,293,235,325,920
112,966,902,467,777,586,277,492
788,185,5,144,606,276,99,537
440,424,884,669,251,580,722,103
442,712,732,866,275,994,877,550
359,797,494,36,417,537,2,965
492,351,349,752,471,415,717,778
282,86,407,147,417,56,458,80
898,293,197,936,492,162,524,539
861,637,415,194,872,164,302,414
608,481,95,227,215,993,802,776
632,262,723,575,2,158,13,468
718,860,273,926,759,659,875,666
833,578,366,819,755,534,563,522
446,750,567,919,536,168,385,305
280,133,510,837,308,423,393,27
454,680,22,475,785,19,199,808
248,241,994,236,364,152,456,742
643,977,870,112,192,908,368,547
404,964,174,149,790,631,605,130
501,508,604,544,637,191,42,289
542,648,164,720,879,326,518,973
603,203,350,350,75,576,827,42
449,433,646,376,409,762,771,169
865,896,284,98,672,465,84,211
701,557,937,918,139,56,843,349
28,548,201,521,840,688,365,736
592,865,241,952,181,466,413,451
713,537,627,91,541,259,748,864
611,932,581,713,766,216,46,702
208,458,124,166,174,342,202,930
844,953,284,285,899,535,465,960
801,221,410,286,315,187,730,20
269,522,33,681,292,687,314,567
36,800,535,684,460,802,628,882
778,723,75,430,38,926,350,505
911,672,632,665,96,625,8,278
684,581,244,51,250,286,631,100
184,18,617,22,962,511,319,720
169,881,715,792,201,209,918,768
69,68,555,626,442,639,782,120
944,767,805,894,456,513,952,190
944,607,540,305,649,623,237,945
72,179,893,583,42,600,551,329
287,447,1,309,301,288,39,441
948,806,518,349,866,402,888,257
888,343,955,624,122,24,708,150
312,932,767,106,264,596,465,443
493,170,327,192,342,599,382,880
755,577,889,701,155,313,629,641
329,370,370,235,59,793,435,615
568,979,29,905,127,236,717,125
328,362,90,981,52,502,281,215
976,106,335,84,1,216,865,390
519,34,506,660,251,242,926,589
485,939,41,795,723,756,823,990
448,152,24,40,304,15,137,797
537,864,746,698,634,486,512,982
298,941,111,693,988,622,485,50
586,114,458,685,718,457,444,59
213,603,540,530,269,304,946,668
600,446,440,631,123,120,670,650
834,426,499,186,235,77,872,891
305,605,949,69,500,367,335,209
555,691,41,965,688,718,361,56
870,120,615,996,333,537,343,152
576,543,575,311,619,203,89,809
905,814,436,277,496,922,53,217
952,284,673,736,987,756,493,357
978,110,840,832,240,644,362,407
697,201,397,715,972,446,339,111
945,297,613,660,5,370,298,924
432,725,566,826,154,753,694,180
125,12,369,794,608,928,928,589
308,258,193,828,326,28,222,841
878,793,941,350,365,615,972,699
473,251,184,46,612,287,48,135
39,336,319,110,108,757,763,412
866,364,921,580,742,994,493,76
6,762,820,531,538,875,559,3
837,658,401,370,532,789,413,964
703,841,85,466,858,417,280,805
200,461,240,714,723,529,986,357
99,558,248,765,827,214,410,388
777,278,386,26,488,424,561,408
503,177,25,457,184,589,778,285
344,953,430,161,710,17,60,866
870,643,436,625,317,27,377,602
643,84,493,399,975,532,159,971
698,459,537,483,852,987,672,248
901,10,727,48,488,783,871,383
176,191,150,850,700,698,25,628
187,411,691,187,774,255,361,865
56,434,564,186,886,717,337,103
451,376,301,271,1000,575,565,960
309,164,430,950,676,242,958,594
868,262,54,690,529,883,853,450
564,537,290,323,406,357,3,869
443,483,801,576,34,22,911,471
817,953,769,276,461,423,920,763
760,798,79,612,182,835,191,449
651,412,281,721,115,976,394,480
192,469,925,357,858,601,537,451
47,636,237,181,457,24,38,42
428,469,769,543,235,596,214,707
414,377,282,548,223,682,80,322
792,839,232,474,847,124,788,504
885,670,437,406,532,616,600,289
880,238,901,399,27,30,611,341
193,228,809,396,444,792,410,614
303,776,465,251,671,493,170,425
945,256,163,608,951,403,117,836
322,621,749,743,63,652,704,727
1,769,721,919,789,322,861,999
84,750,763,855,748,800,757,121
91,971,80,853,438,825,275,291
700,234,962,704,183,976,941,887
285,497,688,539,823,524,941,132
155,11,689,312,705,499,524,779
832,72,21,974,453,501,397,169
697,966,432,903,832,850,460,664
565,425,904,844,465,789,305,805
5,85,271,265,7,770,585,418
498,565,625,163,9,114,300,36
167,553,552,560,685,281,810,96
501,871,148,408,370,540,56,68
827,684,112,385,478,576,125,362
324,2,114,562,811,229,287,862
555,240,588,982,387,239,486,647
727,895,932,798,562,419,147,848
428,171,440,513,775,653,326,274
288,925,514,623,196,437,825,420
926,736,860,5,7,348,71,369
553,510,395,207,229,560,650,78
501,822,23,448,505,357,127,777
82,949,279,97,745,576,68,144
838,94,740,682,893,435,127,92
862,0,595,836,684,267,622,672
353,458,53,988,970,292,832,509
85,723,799,166,550,478,879,359
541,210,864,829,775,116,843,806
156,936,478,109,276,398,603,765
615,984,388,669,705,962,712,620
389,952,285,446,310,363,379,458
534,579,670,756,451,547,425,593
749,869,697,73,336,1,559,519
812,737,546,320,215,142,246,243
366,675,152,809,925,287,486,246
23,110,114,530,373,617,274,682
664,860,137,495,116,794,554,378
372,322,918,348,538,551,900,263
940,656,678,139,711,122,287,51
323,24,778,340,695,18,871,818
960,161,831,591,861,18,580,616
866,584,255,393,24,174,757,160
996,879,384,491,491,381,82,676
149,76,941,845,393,453,495,327
705,31,649,476,668,155,347,331
40,94,433,178,461,107,750,560
185,699,178,809,399,810,627,15
400,601,372,299,182,548,963,308
381,623,469,732,328,719,474,104
72,192,223,341,311,958,69,206
696,740,408,148,187,220,681,288
717,678,808,349,394,805,321,934
183,236,512,762,542,816,312,775
451,287,964,344,242,49,116,331
447,381,852,540,653,805,155,569
1,501,831,557,463,436,672,439
165,209,559,440,353,59,29,539
129,386,487,929,561,30,752,622
585,263,988,342,955,214,902,2
722,412,236,331,619,997,646,399
699,1000,112,166,958,654,237,451
