326,908,584,234,327,898,309,472
798,945,800,760,550,535,956,39
936,526,5,850,457,278,419,141
517,229,389,954,515,480,517,751
468,723,743,185,417,32,233,677
238,252,870,736,710,230,202,543
990,320,105,302,791,91,934,854
754,741,697,292,190,985,906,707
387,938,375,98,610,474,34,676
335,82,52,776,678,300,448,938
19,244,356,152,825,988,27,798
903,796,834,803,217,247,415,441
360,469,582,594,221,905,587,552
509,388,366,297,755,64,229,672
406,941,666,661,942,393,987,314
435,854,87,728,542,631,442,238
903,929,894,437,17,878,513,844
29,558,862,717,431,967,372,670
133,5,285,771,138,903,513,772
190,145,538,379,525,947,68,968
835,170,158,191,503,501,837,256
939,518,490,160,895,896,281,353
4,695,602,800,132,28,101,78
749,539,66,719,556,455,345,618
430,69,669,958,253,698,984,615
252,383,595,542,838,391,108,386
737,418,896,555,965,446,612,349
966,910,610,448,70,984,968,16
589,495,835,558,572,657,782,91
184,89,379,543,852,292,871,399
219,557,152,502,584,200,299,531
80,595,531,208,523,892,379,13
934,879,647,390,832,783,150,873
434,336,999,479,457,648,3,65
666,644,163,41,338,874,571,30
944,104,633,850,438,985,194,27
229,520,995,694,823,470,132,964
412,531,462,24,319,535,932,879
497,160,907,310,908,804,443,810
726,968,6,839,838,947,981,472
903,422,492,59,513,109,321,154
585,676,911,494,8,408,751,797
969,439,68,886,721,398,986,155
156,414,935,463,231,146,409,818
241,306,968,791,143,85,81,127
977,289,664,242,617,505,15,697
57,388,513,294,648,886,727,674
803,737,997,529,673,292,698,407
514,627,899,845,267,332,363,886
227,525,468,235,873,877,9,534
654,241,7,137,255,90,73,664
469,7,357,671,685,233,634,78
513,520,310,722,736,3,244,895
116,660,956,754,799,583,139,544
858,611,636,526,4,60,13,833
590,175,173,162,232,117,248,276
33,201,349,501,551,575,766,452
852,553,106,521,947,477,165,20
707,5,776,349,983,384,293,620
572,534,561,871,641,49,717,619
208,374,380,744,257,966,567,883
263,125,705,609,720,240,231,881
315,381,283,947,855,589,147,597
151,556,399,817,813,64,148,1
697,152,935,635,734,277,733,233
100,955,921,276,391,693,965,292
757,544,53,473,549,785,154,574
851,892,703,486,19,912,460,378
593,909,453,229,884,738,121,438
815,197,29,511,700,280,373,635
260,169,28,191,411,156,2,576
315,516,281,272,596,804,745,348
526,883,99,899,94,817,790,286
184,946,348,788,527,178,864,381
811,359,157,297,919,125,155,665
250,380,38,662,297,312,771,99
916,751,59,540,166,724,824,81
389,228,165,68,82,519,106,852
438,33,209,732,423,924,803,391
190,181,946,420,340,476,308,177
274,648,132,435,937,592,954,648
794,875,248,737,577,723,952,182
827,644,759,618,773,189,953,525
459,406,937,440,23,77,578,199
296,946,859,895,849,146,175,607
939,441,244,234,524,19,532,876
720,674,371,811,757,472,449,485
532,42,905,652,768,801,235,392
642,912,886,312,214,494,310,186
679,805,936,314,453,553,558,297
851,176,652,635,302,813,844,906
156,873,105,807,540,923,96,520
273,141,194,839,769,80,91,617
724,114,93,699,313,408,813,871
282,542,806,696,147,584,167,69
438,797,106,489,391,428,924,373
825,563,912,347,372,113,505,806
320,456,82,514,188,54,77,362
272,770,344,287,965,648,880,303
327,206,995,602,698,374,318,546
314,408,794,520,542,500,535,494
772,226,423,689,77,610,142,39
173,72,754,513,281,60,482,169
561,648,112,863,806,4,127,295
466,694,72,280,811,517,227,193
896,410,472,565,946,111,163,338
827,934,248,820,855,589,924,316
513,927,591,691,357,904,89,121
653,850,334,176,418,205,790,736
789,249,477,470,772,522,295,205
665,380,494,266,575,340,12,170
897,537,535,257,789,377,555,260
39,33,979,288,433,792,434,720
810,432,847,468,887,674,829,795
408,307,966,380,299,339,707,950
140,987,601,804,320,583,154,748
471,351,233,564,873,20,464,188
50,635,472,875,953,892,452,688
32,394,112,584,675,707,886,518
779,955,199,907,503,258,812,378
249,525,156,847,460,675,101,162
122,66,917,891,350,860,330,179
12,715,335,521,394,138,681,201
580,158,233,492,720,250,129,619
542,314,748,57,98,414,291,473
817,20,69,484,702,556,963,194
817,727,999,558,435,539,856,368
82,225,562,478,35,913,457,507
258,462,379,949,787,988,437,340
473,275,374,65,981,393,209,34
68,637,921,617,862,210,166,720
355,364,128,668,682,702,883,13
55,372,705,47,889,145,258,792
904,805,758,662,548,707,373,786
560,190,983,452,540,710,851,169
125,231,457,488,823,97,480,818
299,277,637,95,880,896,573,739
730,727,233,121,118,942,306,688
640,582,24,356,53,594,448,383
207,306,539,671,770,334,161,337
103,9,845,79,366,31,337,861
956,711,151,475,703,569,901,169
486,862,439,583,191,965,175,513
862,626,707,655,899,247,655,268
324,957,965,703,155,909,354,367
176,396,797,828,437,347,687,702
244,438,775,321,333,798,770,473
33,30,708,643,999,833,450,735
927,389,976,26,662,165,530,278
136,582,55,301,789,182,821,521
407,494,926,367,744,301,372,133
943,545,158,68,241,689,759,710
611,51,651,645,739,140,294,631
127,858,7,409,67,365,875,374
941,400,111,642,272,242,51,864
794,770,592,209,384,15,294,741
866,441,631,825,666,878,236,981
511,346,548,107,377,92,594,755
325,410,152,868,187,7,644,13
161,441,255,661,155,481,23,385
872,498,746,746,735,711,62,972
446,668,493,895,805,42,128,724
627,443,339,89,619,181,921,468
784,6,266,155,702,213,774,961
351,81,548,220,369,329,793,477
206,906,625,525,133,898,166,220
992,949,940,929,944,18,465,793
701,487,363,106,723,910,998,379
690,496,351,617,58,784,557,719
160,44,500,683,829,566,277,729
