486,697,271,668,103,554,428,115
238,378,53,147,693,559,213,93
322,191,326,428,586,863,442,416
813,610,724,436,364,664,644,349
936,514,756,954,330,213,500,934
1,755,371,677,557,727,754,629
36,405,637,759,832,654,634,322
266,416,678,609,114,112,600,735
360,915,257,734,511,815,32,16
711,5,909,361,360,872,48,113
982,381,654,418,525,236,438,434
761,969,517,662,492,768,476,306
637,214,937,797,830,843,882,857
114,948,1000,402,438,842,327,159
210,429,164,872,557,791,421,320
240,470,440,545,759,846,62,300
144,170,764,817,245,251,129,581
708,379,400,246,252,876,616,300
944,520,928,336,570,742,557,646
345,954,597,428,23,9,281,728
310,774,736,625,288,977,853,956
16,701,522,970,391,254,631,585
433,386,61,135,45,221,78,527
491,199,781,563,935,251,903,560
53,804,777,603,29,296,51,443
432,18,396,975,954,993,276,148
687,781,870,72,611,980,332,592
880,422,341,353,323,860,849,921
395,232,651,72,10,715,997,294
439,264,206,841,258,531,678,26
668,201,444,979,398,683,429,238
544,207,423,244,707,579,666,308
106,225,419,344,890,789,328,485
486,148,970,838,183,866,6,541
411,704,431,758,378,851,450,27
534,350,104,191,141,472,710,656
341,197,889,669,573,429,353,873
782,747,244,925,606,927,554,860
122,840,153,543,4,132,775,364
663,977,595,530,451,469,647,854
302,546,982,861,144,112,455,718
807,348,380,235,507,795,440,723
783,203,429,369,195,391,783,572
372,952,155,116,261,226,521,671
988,460,378,141,147,757,339,326
215,484,946,45,872,641,382,301
137,688,410,987,302,601,450,999
523,59,219,658,41,611,737,801
257,266,505,62,876,361,153,945
573,356,443,579,987,437,438,382
889,768,473,291,412,410,256,730
27,972,786,792,992,451,54,972
681,3,471,439,339,930,669,580
887,953,903,119,699,816,26,925
47,398,395,183,330,458,130,658
180,2,458,465,306,934,20,213
574,885,534,640,124,292,793,922
361,291,956,498,215,445,392,345
359,49,839,138,346,648,656,204
970,211,777,336,948,460,580,423
778,329,967,198,244,714,637,51
689,629,550,849,943,451,931,449
268,443,911,966,561,940,197,600
101,808,860,215,220,766,288,179
519,505,9,649,885,96,93,244
434,392,489,827,643,915,861,189
159,917,488,915,908,280,240,676
179,550,616,997,158,567,511,101
124,117,78,169,289,474,309,446
263,451,69,685,698,792,103,897
305,762,533,20,392,192,202,113
718,578,222,351,528,960,429,502
396,945,755,270,238,493,960,475
725,358,796,180,588,850,523,930
618,894,506,188,390,573,377,925
649,786,399,976,14,339,68,123
402,733,23,456,151,740,223,811
170,446,801,194,257,502,644,728
933,502,534,252,519,745,730,670
167,798,149,554,24,277,531,800
97,609,628,480,173,568,427,171
326,418,90,752,514,906,272,542
968,733,17,833,124,136,286,268
803,351,769,632,134,280,375,844
43,271,751,686,546,261,448,168
363,919,119,764,840,7,882,759
483,645,593,558,34,315,627,743
371,275,837,232,100,170,237,541
753,858,659,984,268,788,521,986
672,942,570,742,840,10,640,918
293,167,639,604,571,156,222,447
895,570,696,74,250,429,805,651
958,271,946,342,350,865,946,205
407,190,309,101,188,395,269,394
1000,299,831,216,115,788,5,392
470,173,179,3,364,808,207,91
895,137,559,123,949,979,358,313
734,555,558,253,592,609,850,622
504,989,492,742,836,194,683,71
550,184,667,937,237,361,368,701
811,608,600,518,292,489,545,531
36,964,523,44,383,985,598,670
35,279,981,565,800,819,703,266
901,407,560,274,541,345,649,986
972,802,720,816,572,572,549,948
26,959,431,459,909,529,715,828
139,944,62,161,131,115,325,356
688,845,918,783,253,886,803,329
621,573,469,315,178,941,857,287
412,363,714,461,74,185,288,660
916,312,521,813,672,305,69,277
899,360,195,880,36,596,741,555
342,47,664,614,591,945,102,777
861,673,700,515,56,576,716,213
885,557,819,712,463,344,382,877
104,669,452,981,103,458,957,678
914,305,17,618,333,639,872,527
200,949,635,930,355,302,77,508
216,204,829,499,790,670,987,463
686,724,883,527,672,550,773,129
252,796,76,955,569,715,71,454
858,429,805,97,804,732,390,605
193,916,525,86,631,776,922,240
992,616,273,522,176,952,378,684
436,320,778,331,471,782,271,721
835,55,579,339,898,389,775,129
790,591,124,259,582,387,200,388
614,700,873,569,802,414,393,17
307,82,720,156,678,128,68,861
992,232,654,683,406,64,71,368
752,314,796,332,444,520,836,154
886,652,672,277,312,314,876,307
675,400,769,749,519,57,187,529
965,40,194,302,219,844,17,195
406,554,535,8,865,678,615,951
294,433,445,181,117,915,416,502
837,0,790,173,531,158,440,402
947,228,518,946,846,653,407,648
813,483,47,470,885,621,815,521
814,350,722,633,483,290,265,303
206,223,104,85,412,622,737,762
600,731,73,355,182,414,450,668
209,1,973,750,823,622,256,275
855,622,715,730,772,181,112,851
126,579,851,629,919,414,84,674
214,715,31,304,339,893,15,397
911,858,50,457,716,794,344,97
311,301,275,872,207,6,304,560
123,32,107,661,438,155,363,799
783,178,420,559,571,709,1000,463
645,73,921,911,282,839,968,994
158,552,803,142,374,970,211,555
597,387,432,379,1000,206,323,156
6,790,998,269,517,210,213,564
271,841,988,103,699,10,494,593
507,808,379,42,632,610,583,384
944,918,202,653,310,546,156,134
239,885,508,367,713,98,928,334
179,285,290,825,712,457,157,244
390,713,76,191,817,164,772,968
773,331,351,933,612,698,620,448
485,579,926,976,332,415,3,739
77,28,151,457,296,662,689,69
681,97,970,820,351,165,166,411
311,809,380,823,403,539,575,173
736,889,760,258,502,326,460,351
473,199,653,527,65,545,508,61
202,254,908,817,249,4,993,837
598,270,543,697,32,971,754,60
304,879,842,363,152,103,521,257
880,380,899,723,514,141,441,962
754,266,978,622,8,105,977,925
903,874,42,932,817,484,194,231
760,560,395,144,883,869,768,699
509,743,197,865,329,523,812,844
206,696,457,389,585,186,129,152
717,765,63,606,323,875,539,431
126,301,354,676,201,870,993,431
986,533,266,429,905,582,578,962
510,520,520,502,253,86,36,84
665,945,721,613,514,788,941,833
725,998,909,731,805,188,697,377
496,449,621,802,619,137,136,898
192,830,34,188,702,987,848,554
843,890,93,58,949,623,810,705
353,976,942,143,140,480,595,971
524,929,579,351,153,911,874,469
875,343,927,735,14,507,286,650
524,58,405,365,686,623,463,233
546,463,70,64,682,337,201,703
828,599,76,683,623,766,346,86
862,529,848,462,117,354,742,751
126,138,459,639,637,322,575,789
537,405,309,271,831,554,223,460
756,575,453,244,892,828,792,322
843,984,811,432,605,787,129,2
616,500,19,970,364,675,851,526
202,183,128,94,150,25,4,543
390,592,68,104,318,109,377,519
17,463,64,507,584,575,182,730
42,755,430,758,794,813,446,599
801,434,561,837,507,731,996,521
557,500,594,12,349,148,205,931
231,133,585,87,102,82,27,953
550,227,369,689,215,709,73,851
265,950,821,651,305,166,155,959
683,55,684,438,620,748,153,821
498,88,945,213,618,539,982,336
104,187,955,670,977,614,627,599
15,18,208,373,526,915,529,728
651,707,285,887,632,169,708,268
614,109,594,211,8,80,122,587
678,369,961,336,82,157,579,122
241,323,897,68,16,449,114,8
806,789,750,456,177,746,381,276
907,518,3,983,242,770,886,327
645,113,714,340,977,918,483,629
989,552,478,714,821,99,643,144
499,885,197,258,390,716,639,245
50,724,904,168,470,95,194,592
710,953,176,365,449,211,634,496
769,753,621,426,356,110,146,305
728,503,426,303,68,891,948,595
