421,812,198,653,862,176,997,812
2,740,119,751,231,230,356,363
483,489,693,102,971,940,921,776
239,272,481,917,504,523,526,738
113,53,174,860,952,988,64,805
359,523,414,405,356,992,735,204
981,685,210,690,58,394,22,841
315,334,235,243,50,900,763,305
181,622,723,168,430,299,160,309
844,215,286,409,637,484,28,125
253,884,198,646,579,140,749,456
380,499,9,461,852,592,323,600
175,523,989,679,200,105,651,944
953,934,592,170,552,736,305,7
181,672,876,168,23,39,296,723
571,279,896,97,149,357,104,66
856,283,841,852,403,211,659,248
388,717,740,817,640,346,662,689
869,338,103,531,505,609,817,659
814,355,495,853,400,966,147,681
409,477,448,374,377,669,516,786
285,703,363,139,356,447,553,346
497,785,712,807,1,872,433,574
580,198,66,464,699,788,980,192
8,929,306,882,42,290,48,344
331,435,158,347,844,146,87,784
768,391,987,207,316,938,339,803
505,327,889,458,609,396,613,513
928,367,137,299,110,260,592,261
555,935,591,963,25,991,253,313
162,437,773,999,934,946,82,107
358,895,479,530,68,889,589,142
532,223,925,208,435,890,720,79
853,518,23,759,982,912,139,796
8,355,336,151,351,251,352,761
861,726,149,358,192,441,170,866
948,301,662,216,29,207,712,128
451,401,738,876,84,243,859,334
294,519,347,183,662,800,813,864
300,154,208,741,299,402,293,289
30,973,638,751,207,1000,530,503
191,982,281,867,40,41,14,666
987,248,902,558,531,286,680,525
557,525,650,782,147,507,157,876
188,410,292,175,68,341,542,403
276,852,269,664,786,257,110,45
268,532,581,20,794,502,175,932
895,468,925,340,168,208,56,808
750,447,277,580,697,373,291,393
868,301,459,892,150,341,150,804
526,469,802,64,796,98,345,183
327,89,332,542,899,841,224,720
344,375,739,601,476,479,286,637
265,68,867,138,161,600,925,210
560,664,428,967,148,288,328,345
925,31,342,950,73,285,982,783
801,540,42,775,475,933,661,996
741,562,312,476,791,913,574,609
820,894,935,24,801,549,115,736
225,682,673,829,69,885,935,672
354,964,626,257,122,595,64,947
956,678,227,560,927,301,81,968
286,61,524,243,371,538,12,224
405,687,46,741,83,86,578,500
764,222,85,291,999,718,237,603
819,10,41,846,239,64,784,306
278,750,319,318,846,602,168,946
856,85,671,66,181,815,840,264
287,85,547,89,234,674,814,349
517,475,110,937,462,780,713,582
557,128,889,537,260,554,816,528
796,500,797,118,647,78,938,797
769,764,33,100,539,61,290,854
302,422,947,841,84,892,292,36
733,930,192,929,311,983,361,280
994,899,382,713,626,714,674,448
447,412,389,364,691,940,748,918
50,437,683,971,233,717,345,919
839,406,483,126,120,744,584,149
71,905,621,470,528,560,507,947
840,108,723,60,403,818,442,330
670,437,925,921,264,926,538,133
650,328,521,604,807,410,563,534
761,529,921,478,119,637,972,39
439,805,562,634,860,155,262,21
834,333,122,483,399,101,520,257
222,952,959,838,561,596,750,916
991,501,286,749,241,976,252,495
708,628,361,550,952,142,485,873
419,638,774,349,203,774,206,69
971,891,247,190,745,1000,100,718
755,846,815,351,694,3,649,265
674,695,326,888,450,713,76,0
128,937,900,995,96,335,955,590
434,266,171,492,918,984,332,176
121,539,881,93,455,703,819,519
937,712,391,242,854,237,995,944
77,747,935,317,386,769,848,52
284,903,295,554,777,275,994,168
560,295,823,879,842,80,645,409
520,34,563,660,434,340,648,586
519,582,308,969,967,751,639,180
296,608,84,412,836,272,79,540
45,566,178,543,394,552,798,383
429,985,947,533,100,586,688,758
555,432,258,817,151,21,567,969
677,548,188,492,821,5,106,325
498,883,507,886,592,378,34,915
688,17,618,506,943,762,477,425
927,600,358,841,352,678,767,92
261,730,600,130,50,69,98,174
863,177,790,861,898,179,848,719
648,92,58,18,93,981,293,893
183,487,642,964,606,368,839,799
385,441,73,761,107,285,406,676
857,789,977,301,633,866,329,27
360,944,564,756,103,666,921,135
433,504,22,971,891,829,752,757
789,315,94,37,241,719,352,588
64,868,503,778,75,106,949,457
374,783,586,859,628,447,246,525
128,181,465,504,278,998,331,549
223,684,513,806,302,271,932,44
581,209,335,906,655,591,372,996
476,80,868,35,745,838,902,753
673,616,367,97,459,599,536,808
344,991,943,505,521,442,492,883
540,111,289,473,714,856,687,609
360,127,266,465,482,934,453,155
329,666,611,991,978,1000,467,207
590,119,402,447,576,264,652,74
916,463,242,79,258,728,184,425
844,22,71,463,235,452,824,250
683,954,952,293,59,479,876,642
89,745,620,769,740,368,197,76
340,819,341,743,772,227,582,91
844,721,477,394,538,707,546,842
90,542,97,672,255,709,941,357
52,190,714,533,821,405,196,549
110,898,681,256,93,491,764,276
527,90,702,140,723,289,549,833
947,765,773,36,449,725,721,748
301,299,989,855,713,718,202,707
814,202,460,258,732,311,514,346
993,892,367,397,529,121,462,586
382,874,347,356,879,989,835,211
877,624,504,663,703,924,483,491
804,938,263,194,661,500,322,269
517,753,24,712,922,368,900,156
273,145,308,258,959,661,542,962
586,227,226,266,46,408,287,33
4,425,974,941,176,381,388,318
946,789,719,320,36,361,974,560
68,971,859,755,108,326,199,625
335,10,944,214,486,258,928,643
357,753,739,473,171,430,59,3
411,215,155,384,685,315,393,784
838,929,796,868,723,417,173,823
373,953,699,403,470,974,92,735
839,66,549,338,882,970,406,183
201,650,39,445,442,986,716,141
716,202,139,375,622,823,766,508
877,332,495,336,620,504,669,558
701,602,400,779,619,82,719,774
396,131,822,673,449,351,510,629
804,374,494,412,319,161,637,363
53,136,358,776,112,145,43,623
268,293,624,536,121,320,779,24
160,963,237,454,256,645,251,51
237,802,75,46,942,109,432,654
497,504,516,429,191,344,915,937
543,948,609,605,973,297,680,229
788,823,1000,23,370,554,212,302
997,225,319,552,976,230,29,667
628,306,629,5,894,114,183,60
164,147,320,246,152,706,618,569
513,741,310,760,999,801,38,318
314,331,154,672,65,479,323,110
903,590,523,966,714,737,201,812
477,258,385,611,278,528,516,910
389,719,579,41,345,309,506,366
159,477,381,180,167,961,662,438
555,523,723,885,995,7,671,633
106,622,631,138,237,774,442,125
433,930,658,946,59,288,875,229
902,836,836,847,466,70,964,576
722,926,813,951,506,321,818,293
638,836,419,798,855,12,621,567
898,279,686,404,839,307,724,953
938,331,456,746,136,463,427,455
29,932,243,701,935,196,662,300
791,488,51,360,800,99,494,417
72,796,370,904,543,887,900,714
368,794,419,132,214,58,172,664
912,580,699,39,750,42,239,75
974,876,525,441,78,588,862,359
784,734,762,392,466,505,646,728
320,904,82,761,160,995,237,369
282,44,778,630,656,673,376,431
989,376,676,841,11,75,757,577
39,882,640,300,21,129,535,282
20,199,752,201,296,800,285,54
135,73,776,18,648,441,912,956
931,261,247,723,487,611,235,970
515,430,846,54,789,119,426,222
178,377,426,54,378,251,701,598
520,2,968,189,191,737,468,963
437,948,427,248,492,148,554,212
542,528,34,863,608,253,296,11
103,924,495,939,805,107,503,873
